Steppingstone sampler:
        No Stones:                  1000
        Start It:                   11000001
        It Per Stone:               5000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
627	0.084403	3750	-0.092437	-81.993555
628	0.083837	3750	-0.089521	-82.083076
629	0.083273	3750	-0.086973	-82.170049
630	0.082712	3750	-0.090246	-82.260295
631	0.082152	3750	-0.085818	-82.346113
632	0.081595	3750	-0.082366	-82.428480
633	0.081041	3750	-0.084048	-82.512527
634	0.080488	3750	-0.092825	-82.605352
635	0.079938	3750	-0.089056	-82.694408
636	0.079390	3750	-0.089911	-82.784319
637	0.078845	3750	-0.091262	-82.875581
638	0.078301	3750	-0.098944	-82.974525
639	0.077760	3750	-0.090003	-83.064528
640	0.077221	3750	-0.085980	-83.150508
641	0.076684	3750	-0.091814	-83.242322
642	0.076150	3750	-0.105886	-83.348208
643	0.075618	3750	-0.103110	-83.451318
644	0.075088	3750	-0.081428	-83.532746
645	0.074560	3750	-0.088886	-83.621631
646	0.074035	3750	-0.086274	-83.707906
647	0.073512	3750	-0.093514	-83.801420
648	0.072991	3750	-0.094607	-83.896027
649	0.072472	3750	-0.087218	-83.983245
650	0.071955	3750	-0.079182	-84.062427
651	0.071441	3750	-0.085847	-84.148274
652	0.070929	3750	-0.091650	-84.239923
653	0.070419	3750	-0.099381	-84.339304
654	0.069911	3750	-0.084436	-84.423739
655	0.069406	3750	-0.087443	-84.511183
656	0.068903	3750	-0.084292	-84.595475
657	0.068401	3750	-0.087607	-84.683082
658	0.067903	3750	-0.080923	-84.764005
659	0.067406	3750	-0.092262	-84.856267
660	0.066911	3750	-0.084031	-84.940298
661	0.066419	3750	-0.081747	-85.022045
662	0.065929	3750	-0.092612	-85.114657
663	0.065441	3750	-0.092733	-85.207390
664	0.064955	3750	-0.089297	-85.296687
665	0.064471	3750	-0.094261	-85.390948
666	0.063990	3750	-0.084614	-85.475562
667	0.063510	3750	-0.093735	-85.569298
668	0.063033	3750	-0.093413	-85.662710
669	0.062558	3750	-0.081934	-85.744645
670	0.062085	3750	-0.077336	-85.821981
671	0.061615	3750	-0.087969	-85.909950
672	0.061146	3750	-0.094253	-86.004203
673	0.060680	3750	-0.091454	-86.095657
674	0.060216	3750	-0.081167	-86.176825
675	0.059753	3750	-0.077983	-86.254807
676	0.059293	3750	-0.085958	-86.340765
677	0.058836	3750	-0.100951	-86.441716
678	0.058380	3750	-0.090168	-86.531885
679	0.057926	3750	-0.079261	-86.611146
680	0.057475	3750	-0.080234	-86.691380
681	0.057025	3750	-0.092628	-86.784008
682	0.056578	3750	-0.079900	-86.863908
683	0.056133	3750	-0.097404	-86.961312
684	0.055690	3750	-0.089947	-87.051259
685	0.055249	3750	-0.084456	-87.135715
686	0.054810	3750	-0.098626	-87.234341
687	0.054373	3750	-0.077255	-87.311597
688	0.053939	3750	-0.102967	-87.414564
689	0.053506	3750	-0.080973	-87.495537
690	0.053076	3750	-0.083982	-87.579519
691	0.052647	3750	-0.084171	-87.663690
692	0.052221	3750	-0.086585	-87.750275
693	0.051797	3750	-0.076866	-87.827141
694	0.051375	3750	-0.081980	-87.909120
695	0.050955	3750	-0.090387	-87.999508
696	0.050537	3750	-0.108730	-88.108238
697	0.050121	3750	-0.100901	-88.209139
698	0.049707	3750	-0.102177	-88.311316
699	0.049295	3750	-0.102895	-88.414211
700	0.048885	3750	-0.079876	-88.494087
701	0.048478	3750	-0.082168	-88.576255
702	0.048072	3750	-0.078980	-88.655235
703	0.047668	3750	-0.080720	-88.735955
704	0.047267	3750	-0.091360	-88.827315
705	0.046867	3750	-0.078774	-88.906089
706	0.046470	3750	-0.086369	-88.992458
707	0.046074	3750	-0.082979	-89.075437
708	0.045681	3750	-0.069366	-89.144802
709	0.045289	3750	-0.075373	-89.220175
710	0.044900	3750	-0.096528	-89.316702
711	0.044512	3750	-0.081227	-89.397930
712	0.044127	3750	-0.098029	-89.495958
713	0.043744	3750	-0.092605	-89.588564
714	0.043362	3750	-0.083968	-89.672531
715	0.042983	3750	-0.078848	-89.751379
716	0.042606	3750	-0.085357	-89.836736
717	0.042230	3750	-0.080725	-89.917461
718	0.041857	3750	-0.082560	-90.000021
719	0.041485	3750	-0.081616	-90.081636
720	0.041116	3750	-0.083000	-90.164636
721	0.040749	3750	-0.074848	-90.239484
722	0.040383	3750	-0.076830	-90.316314
723	0.040020	3750	-0.076633	-90.392947
724	0.039658	3750	-0.090049	-90.482996
725	0.039299	3750	-0.077615	-90.560611
726	0.038941	3750	-0.096171	-90.656783
727	0.038585	3750	-0.087396	-90.744179
728	0.038232	3750	-0.086115	-90.830294
729	0.037880	3750	-0.081542	-90.911835
730	0.037530	3750	-0.085523	-90.997359
731	0.037182	3750	-0.080405	-91.077764
732	0.036836	3750	-0.083939	-91.161703
733	0.036493	3750	-0.080836	-91.242539
734	0.036151	3750	-0.085065	-91.327604
735	0.035810	3750	-0.082049	-91.409653
736	0.035472	3750	-0.087783	-91.497435
737	0.035136	3750	-0.076948	-91.574383
738	0.034802	3750	-0.080026	-91.654410
739	0.034469	3750	-0.089363	-91.743773
740	0.034139	3750	-0.081604	-91.825377
741	0.033810	3750	-0.083904	-91.909281
742	0.033484	3750	-0.072780	-91.982061
743	0.033159	3750	-0.082410	-92.064471
744	0.032836	3750	-0.079530	-92.144001
745	0.032515	3750	-0.072561	-92.216562
746	0.032196	3750	-0.081452	-92.298014
747	0.031879	3750	-0.095275	-92.393288
748	0.031563	3750	-0.090376	-92.483664
749	0.031250	3750	-0.083428	-92.567093
750	0.030938	3750	-0.090860	-92.657953
751	0.030629	3750	-0.097722	-92.755675
752	0.030321	3750	-0.084721	-92.840396
753	0.030015	3750	-0.085373	-92.925769
754	0.029711	3750	-0.084120	-93.009889
755	0.029409	3750	-0.082108	-93.091998
756	0.029108	3750	-0.095972	-93.187970
757	0.028810	3750	-0.084154	-93.272124
758	0.028513	3750	-0.071883	-93.344007
759	0.028218	3750	-0.073166	-93.417174
760	0.027925	3750	-0.078338	-93.495512
761	0.027634	3750	-0.073625	-93.569137
762	0.027345	3750	-0.077147	-93.646284
763	0.027057	3750	-0.072067	-93.718350
764	0.026771	3750	-0.076607	-93.794957
765	0.026487	3750	-0.073490	-93.868448
766	0.026205	3750	-0.069018	-93.937466
767	0.025925	3750	-0.077130	-94.014596
768	0.025647	3750	-0.069630	-94.084226
769	0.025370	3750	-0.075665	-94.159890
770	0.025095	3750	-0.077443	-94.237333
771	0.024822	3750	-0.077147	-94.314480
772	0.024551	3750	-0.073761	-94.388241
773	0.024281	3750	-0.078633	-94.466874
774	0.024014	3750	-0.093175	-94.560049
775	0.023748	3750	-0.080002	-94.640051
776	0.023483	3750	-0.063737	-94.703788
777	0.023221	3750	-0.068233	-94.772021
778	0.022960	3750	-0.065299	-94.837320
779	0.022702	3750	-0.082446	-94.919766
780	0.022445	3750	-0.107810	-95.027576
781	0.022189	3750	-0.091674	-95.119250
782	0.021936	3750	-0.069047	-95.188297
783	0.021684	3750	-0.093167	-95.281464
784	0.021434	3750	-0.097782	-95.379246
785	0.021185	3750	-0.100663	-95.479909
786	0.020939	3750	-0.085142	-95.565051
787	0.020694	3750	-0.091554	-95.656605
788	0.020451	3750	-0.079160	-95.735765
789	0.020209	3750	-0.074421	-95.810186
790	0.019969	3750	-0.088260	-95.898446
791	0.019731	3750	-0.082582	-95.981028
792	0.019495	3750	-0.091142	-96.072169
793	0.019261	3750	-0.085187	-96.157357
794	0.019028	3750	-0.100842	-96.258199
795	0.018796	3750	-0.089626	-96.347825
796	0.018567	3750	-0.088959	-96.436784
797	0.018339	3750	-0.101598	-96.538382
798	0.018113	3750	-0.104272	-96.642654
799	0.017889	3750	-0.066412	-96.709066
800	0.017666	3750	-0.090389	-96.799456
801	0.017445	3750	-0.100924	-96.900380
802	0.017225	3750	-0.107892	-97.008272
803	0.017007	3750	-0.095321	-97.103594
804	0.016791	3750	-0.096714	-97.200308
805	0.016577	3750	-0.099903	-97.300211
806	0.016364	3750	-0.086097	-97.386308
807	0.016153	3750	-0.087176	-97.473484
808	0.015943	3750	-0.076095	-97.549578
809	0.015736	3750	-0.066725	-97.616303
810	0.015529	3750	-0.071959	-97.688262
811	0.015325	3750	-0.072793	-97.761056
812	0.015122	3750	-0.074734	-97.835790
813	0.014920	3750	-0.068730	-97.904520
814	0.014721	3750	-0.099713	-98.004233
815	0.014523	3750	-0.078208	-98.082441
816	0.014326	3750	-0.064187	-98.146628
817	0.014131	3750	-0.059293	-98.205921
818	0.013938	3750	-0.056435	-98.262355
819	0.013746	3750	-0.103346	-98.365701
820	0.013556	3750	-0.090172	-98.455873
821	0.013367	3750	-0.109270	-98.565143
822	0.013181	3750	-0.081251	-98.646394
823	0.012995	3750	-0.066125	-98.712519
824	0.012811	3750	-0.069287	-98.781806
825	0.012629	3750	-0.065338	-98.847144
826	0.012448	3750	-0.084080	-98.931224
827	0.012269	3750	-0.102721	-99.033945
828	0.012092	3750	-0.072969	-99.106913
829	0.011916	3750	-0.092249	-99.199163
830	0.011741	3750	-0.063405	-99.262568
831	0.011568	3750	-0.060123	-99.322691
832	0.011397	3750	-0.052410	-99.375102
833	0.011227	3750	-0.092887	-99.467988
834	0.011059	3750	-0.090944	-99.558932
835	0.010892	3750	-0.082820	-99.641753
836	0.010727	3750	-0.060975	-99.702728
837	0.010563	3750	-0.071694	-99.774421
838	0.010401	3750	-0.064825	-99.839246
839	0.010240	3750	-0.102583	-99.941829
840	0.010081	3750	-0.090465	-100.032295
841	0.009923	3750	-0.080037	-100.112332
842	0.009767	3750	-0.075527	-100.187858
843	0.009612	3750	-0.078452	-100.266310
844	0.009459	3750	-0.094110	-100.360420
845	0.009307	3750	-0.089061	-100.449481
846	0.009156	3750	-0.084513	-100.533994
847	0.009008	3750	-0.068674	-100.602667
848	0.008860	3750	-0.073562	-100.676229
849	0.008714	3750	-0.072973	-100.749202
850	0.008570	3750	-0.095970	-100.845172
851	0.008427	3750	-0.090167	-100.935339
852	0.008285	3750	-0.081287	-101.016626
853	0.008145	3750	-0.069488	-101.086114
854	0.008006	3750	-0.083630	-101.169744
855	0.007869	3750	-0.055710	-101.225455
856	0.007733	3750	-0.082530	-101.307984
857	0.007598	3750	-0.105614	-101.413598
858	0.007465	3750	-0.118500	-101.532099
859	0.007334	3750	-0.069408	-101.601507
860	0.007203	3750	-0.081932	-101.683439
861	0.007075	3750	-0.042672	-101.726110
862	0.006947	3750	-0.079548	-101.805658
863	0.006821	3750	-0.087639	-101.893297
864	0.006696	3750	-0.093710	-101.987007
865	0.006573	3750	-0.074631	-102.061638
866	0.006451	3750	-0.091287	-102.152924
867	0.006330	3750	-0.073795	-102.226719
868	0.006211	3750	-0.096738	-102.323457
869	0.006093	3750	-0.087476	-102.410933
870	0.005977	3750	-0.066289	-102.477222
871	0.005862	3750	-0.079238	-102.556460
872	0.005748	3750	-0.081058	-102.637518
873	0.005635	3750	-0.091805	-102.729323
874	0.005524	3750	-0.070191	-102.799514
875	0.005414	3750	-0.055895	-102.855409
876	0.005306	3750	-0.088950	-102.944359
877	0.005199	3750	-0.053982	-102.998341
878	0.005093	3750	-0.082020	-103.080361
879	0.004988	3750	-0.082646	-103.163007
880	0.004885	3750	-0.080078	-103.243084
881	0.004783	3750	-0.078119	-103.321203
882	0.004682	3750	-0.066241	-103.387444
883	0.004583	3750	-0.092075	-103.479519
884	0.004485	3750	-0.090167	-103.569685
885	0.004388	3750	-0.074342	-103.644027
886	0.004292	3750	-0.075526	-103.719553
887	0.004198	3750	-0.050713	-103.770266
888	0.004105	3750	-0.066243	-103.836510
889	0.004013	3750	-0.061893	-103.898403
890	0.003923	3750	-0.045461	-103.943864
891	0.003833	3750	-0.074587	-104.018451
892	0.003745	3750	-0.071857	-104.090308
893	0.003658	3750	-0.077451	-104.167759
894	0.003573	3750	-0.068185	-104.235945
895	0.003488	3750	-0.077432	-104.313377
896	0.003405	3750	-0.082946	-104.396323
897	0.003323	3750	-0.061977	-104.458300
898	0.003242	3750	-0.049639	-104.507940
899	0.003162	3750	-0.062707	-104.570646
900	0.003084	3750	-0.068523	-104.639169
901	0.003007	3750	-0.072957	-104.712127
902	0.002930	3750	-0.074059	-104.786185
903	0.002855	3750	-0.071341	-104.857526
904	0.002782	3750	-0.059283	-104.916809
905	0.002709	3750	-0.070453	-104.987262
906	0.002638	3750	-0.060679	-105.047940
907	0.002567	3750	-0.067522	-105.115462
908	0.002498	3750	-0.069167	-105.184630
909	0.002430	3750	-0.063544	-105.248174
910	0.002363	3750	-0.054298	-105.302472
911	0.002297	3750	-0.059479	-105.361951
912	0.002233	3750	-0.080262	-105.442213
913	0.002169	3750	-0.066744	-105.508956
914	0.002106	3750	-0.065173	-105.574130
915	0.002045	3750	-0.067972	-105.642101
916	0.001985	3750	-0.066188	-105.708290
917	0.001925	3750	-0.067969	-105.776258
918	0.001867	3750	-0.071995	-105.848253
919	0.001810	3750	-0.045711	-105.893964
920	0.001754	3750	-0.062072	-105.956036
921	0.001699	3750	-0.063677	-106.019714
922	0.001645	3750	-0.064533	-106.084247
923	0.001592	3750	-0.045965	-106.130212
924	0.001540	3750	-0.066133	-106.196345
925	0.001490	3750	-0.055469	-106.251814
926	0.001440	3750	-0.055959	-106.307773
927	0.001391	3750	-0.055870	-106.363643
928	0.001343	3750	-0.061742	-106.425385
929	0.001296	3750	-0.057703	-106.483088
930	0.001251	3750	-0.057178	-106.540266
931	0.001206	3750	-0.049746	-106.590012
932	0.001162	3750	-0.051397	-106.641409
933	0.001119	3750	-0.048671	-106.690080
934	0.001077	3750	-0.057447	-106.747526
935	0.001036	3750	-0.045288	-106.792815
936	0.000996	3750	-0.058570	-106.851385
937	0.000957	3750	-0.049913	-106.901298
938	0.000919	3750	-0.053607	-106.954905
939	0.000882	3750	-0.056098	-107.011004
940	0.000846	3750	-0.049337	-107.060341
941	0.000810	3750	-0.045018	-107.105359
942	0.000776	3750	-0.051402	-107.156761
943	0.000742	3750	-0.045203	-107.201964
944	0.000709	3750	-0.051433	-107.253398
945	0.000678	3750	-0.052385	-107.305782
946	0.000647	3750	-0.033805	-107.339587
947	0.000617	3750	-0.049983	-107.389570
948	0.000587	3750	-0.055350	-107.444920
949	0.000559	3750	-0.049712	-107.494632
950	0.000531	3750	-0.035826	-107.530458
951	0.000505	3750	-0.041536	-107.571994
952	0.000479	3750	-0.039338	-107.611332
953	0.000454	3750	-0.049355	-107.660687
954	0.000430	3750	-0.043215	-107.703902
955	0.000406	3750	-0.037934	-107.741836
956	0.000383	3750	-0.032157	-107.773993
957	0.000362	3750	-0.050889	-107.824882
958	0.000340	3750	-0.039260	-107.864142
959	0.000320	3750	-0.044066	-107.908208
960	0.000300	3750	-0.033991	-107.942199
961	0.000281	3750	-0.040683	-107.982883
962	0.000263	3750	-0.045163	-108.028045
963	0.000246	3750	-0.030211	-108.058256
964	0.000229	3750	-0.033235	-108.091492
965	0.000213	3750	-0.024588	-108.116080
966	0.000198	3750	-0.025409	-108.141489
967	0.000183	3750	-0.022012	-108.163500
968	0.000169	3750	-0.023833	-108.187333
969	0.000156	3750	-0.024837	-108.212170
970	0.000143	3750	-0.032367	-108.244538
971	0.000131	3750	-0.033227	-108.277764
972	0.000120	3750	-0.024873	-108.302638
973	0.000109	3750	-0.018973	-108.321611
974	0.000099	3750	-0.026511	-108.348122
975	0.000089	3750	-0.024569	-108.372691
976	0.000080	3750	-0.015437	-108.388128
977	0.000072	3750	-0.021578	-108.409705
978	0.000064	3750	-0.015451	-108.425156
979	0.000057	3750	-0.012742	-108.437898
980	0.000050	3750	-0.011155	-108.449053
981	0.000043	3750	-0.014336	-108.463390
982	0.000038	3750	-0.012539	-108.475928
983	0.000032	3750	-0.016023	-108.491951
984	0.000028	3750	-0.011536	-108.503487
985	0.000023	3750	-0.008029	-108.511516
986	0.000019	3750	-0.009276	-108.520792
987	0.000016	3750	-0.007237	-108.528029
988	0.000013	3750	-0.005665	-108.533694
989	0.000010	3750	-0.006253	-108.539946
990	0.000008	3750	-0.012364	-108.552311
991	0.000006	3750	-0.003652	-108.555963
992	0.000004	3750	-0.009585	-108.565548
993	0.000003	3750	-0.003917	-108.569464
994	0.000002	3750	-0.007629	-108.577093
995	0.000001	3750	-0.004059	-108.581152
996	0.000000	3750	-0.002788	-108.583940
997	0.000000	3750	-0.004339	-108.588279
998	0.000000	3750	-0.006751	-108.595030
999	0.000000	3750	-0.019502	-108.614532
Log marginal likelihood:	-108.614532
