Steppingstone sampler:
        No Stones:                  1000
        Start It:                   11000001
        It Per Stone:               5000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
627	0.084403	3750	-0.086476	-130.000528
628	0.083837	3750	-0.086445	-130.086973
629	0.083273	3750	-0.086973	-130.173946
630	0.082712	3750	-0.087192	-130.261138
631	0.082152	3750	-0.085969	-130.347107
632	0.081595	3750	-0.085545	-130.432652
633	0.081041	3750	-0.084998	-130.517650
634	0.080488	3750	-0.087601	-130.605251
635	0.079938	3750	-0.085691	-130.690943
636	0.079390	3750	-0.085684	-130.776627
637	0.078845	3750	-0.084090	-130.860717
638	0.078301	3750	-0.083693	-130.944410
639	0.077760	3750	-0.084390	-131.028800
640	0.077221	3750	-0.083250	-131.112050
641	0.076684	3750	-0.083920	-131.195970
642	0.076150	3750	-0.083552	-131.279522
643	0.075618	3750	-0.082895	-131.362417
644	0.075088	3750	-0.082301	-131.444718
645	0.074560	3750	-0.081941	-131.526659
646	0.074035	3750	-0.081766	-131.608426
647	0.073512	3750	-0.083179	-131.691605
648	0.072991	3750	-0.081370	-131.772975
649	0.072472	3750	-0.081358	-131.854333
650	0.071955	3750	-0.081089	-131.935423
651	0.071441	3750	-0.080756	-132.016179
652	0.070929	3750	-0.080248	-132.096427
653	0.070419	3750	-0.081029	-132.177456
654	0.069911	3750	-0.079885	-132.257341
655	0.069406	3750	-0.080189	-132.337530
656	0.068903	3750	-0.079319	-132.416849
657	0.068401	3750	-0.081218	-132.498067
658	0.067903	3750	-0.079241	-132.577307
659	0.067406	3750	-0.079740	-132.657047
660	0.066911	3750	-0.077797	-132.734844
661	0.066419	3750	-0.077724	-132.812567
662	0.065929	3750	-0.078710	-132.891278
663	0.065441	3750	-0.078741	-132.970018
664	0.064955	3750	-0.078033	-133.048051
665	0.064471	3750	-0.077246	-133.125297
666	0.063990	3750	-0.075933	-133.201230
667	0.063510	3750	-0.076109	-133.277339
668	0.063033	3750	-0.076859	-133.354198
669	0.062558	3750	-0.076331	-133.430528
670	0.062085	3750	-0.075317	-133.505845
671	0.061615	3750	-0.075808	-133.581653
672	0.061146	3750	-0.074673	-133.656325
673	0.060680	3750	-0.075197	-133.731523
674	0.060216	3750	-0.073716	-133.805239
675	0.059753	3750	-0.074142	-133.879381
676	0.059293	3750	-0.074990	-133.954371
677	0.058836	3750	-0.073340	-134.027711
678	0.058380	3750	-0.074545	-134.102256
679	0.057926	3750	-0.074003	-134.176259
680	0.057475	3750	-0.073669	-134.249928
681	0.057025	3750	-0.074254	-134.324181
682	0.056578	3750	-0.072764	-134.396945
683	0.056133	3750	-0.072706	-134.469651
684	0.055690	3750	-0.074119	-134.543770
685	0.055249	3750	-0.073436	-134.617206
686	0.054810	3750	-0.071945	-134.689150
687	0.054373	3750	-0.072643	-134.761793
688	0.053939	3750	-0.071463	-134.833256
689	0.053506	3750	-0.070117	-134.903373
690	0.053076	3750	-0.069840	-134.973213
691	0.052647	3750	-0.070766	-135.043980
692	0.052221	3750	-0.071645	-135.115625
693	0.051797	3750	-0.069164	-135.184789
694	0.051375	3750	-0.069528	-135.254318
695	0.050955	3750	-0.071147	-135.325465
696	0.050537	3750	-0.069837	-135.395301
697	0.050121	3750	-0.069402	-135.464703
698	0.049707	3750	-0.069797	-135.534500
699	0.049295	3750	-0.068650	-135.603150
700	0.048885	3750	-0.068378	-135.671528
701	0.048478	3750	-0.068611	-135.740140
702	0.048072	3750	-0.068354	-135.808494
703	0.047668	3750	-0.068682	-135.877175
704	0.047267	3750	-0.067650	-135.944825
705	0.046867	3750	-0.068932	-136.013757
706	0.046470	3750	-0.067566	-136.081323
707	0.046074	3750	-0.067847	-136.149170
708	0.045681	3750	-0.067687	-136.216857
709	0.045289	3750	-0.067435	-136.284292
710	0.044900	3750	-0.067723	-136.352015
711	0.044512	3750	-0.067398	-136.419413
712	0.044127	3750	-0.070274	-136.489687
713	0.043744	3750	-0.065797	-136.555484
714	0.043362	3750	-0.066580	-136.622064
715	0.042983	3750	-0.067520	-136.689584
716	0.042606	3750	-0.066098	-136.755682
717	0.042230	3750	-0.064109	-136.819791
718	0.041857	3750	-0.064822	-136.884612
719	0.041485	3750	-0.067263	-136.951876
720	0.041116	3750	-0.066856	-137.018732
721	0.040749	3750	-0.067093	-137.085825
722	0.040383	3750	-0.064257	-137.150082
723	0.040020	3750	-0.064579	-137.214661
724	0.039658	3750	-0.065266	-137.279928
725	0.039299	3750	-0.065066	-137.344994
726	0.038941	3750	-0.063251	-137.408245
727	0.038585	3750	-0.065492	-137.473737
728	0.038232	3750	-0.065788	-137.539526
729	0.037880	3750	-0.062692	-137.602218
730	0.037530	3750	-0.063084	-137.665303
731	0.037182	3750	-0.063223	-137.728525
732	0.036836	3750	-0.063378	-137.791904
733	0.036493	3750	-0.061581	-137.853484
734	0.036151	3750	-0.065598	-137.919082
735	0.035810	3750	-0.064079	-137.983161
736	0.035472	3750	-0.064255	-138.047416
737	0.035136	3750	-0.064030	-138.111446
738	0.034802	3750	-0.061768	-138.173215
739	0.034469	3750	-0.061063	-138.234278
740	0.034139	3750	-0.060853	-138.295131
741	0.033810	3750	-0.063203	-138.358334
742	0.033484	3750	-0.060870	-138.419204
743	0.033159	3750	-0.060832	-138.480035
744	0.032836	3750	-0.062905	-138.542941
745	0.032515	3750	-0.063502	-138.606442
746	0.032196	3750	-0.064051	-138.670493
747	0.031879	3750	-0.061470	-138.731963
748	0.031563	3750	-0.059867	-138.791830
749	0.031250	3750	-0.062721	-138.854551
750	0.030938	3750	-0.060991	-138.915541
751	0.030629	3750	-0.064414	-138.979955
752	0.030321	3750	-0.060977	-139.040932
753	0.030015	3750	-0.060447	-139.101380
754	0.029711	3750	-0.065369	-139.166749
755	0.029409	3750	-0.060497	-139.227246
756	0.029108	3750	-0.060284	-139.287530
757	0.028810	3750	-0.059808	-139.347338
758	0.028513	3750	-0.060523	-139.407861
759	0.028218	3750	-0.060987	-139.468848
760	0.027925	3750	-0.061020	-139.529869
761	0.027634	3750	-0.065654	-139.595523
762	0.027345	3750	-0.063181	-139.658703
763	0.027057	3750	-0.063300	-139.722003
764	0.026771	3750	-0.067087	-139.789091
765	0.026487	3750	-0.059916	-139.849007
766	0.026205	3750	-0.062106	-139.911112
767	0.025925	3750	-0.062514	-139.973627
768	0.025647	3750	-0.065420	-140.039047
769	0.025370	3750	-0.061788	-140.100835
770	0.025095	3750	-0.059156	-140.159991
771	0.024822	3750	-0.062764	-140.222755
772	0.024551	3750	-0.061294	-140.284050
773	0.024281	3750	-0.063527	-140.347577
774	0.024014	3750	-0.070167	-140.417743
775	0.023748	3750	-0.061234	-140.478978
776	0.023483	3750	-0.060380	-140.539357
777	0.023221	3750	-0.063313	-140.602671
778	0.022960	3750	-0.063105	-140.665775
779	0.022702	3750	-0.064034	-140.729809
780	0.022445	3750	-0.059776	-140.789585
781	0.022189	3750	-0.066635	-140.856220
782	0.021936	3750	-0.064815	-140.921035
783	0.021684	3750	-0.067525	-140.988561
784	0.021434	3750	-0.067538	-141.056098
785	0.021185	3750	-0.067765	-141.123863
786	0.020939	3750	-0.063882	-141.187745
787	0.020694	3750	-0.067093	-141.254837
788	0.020451	3750	-0.061434	-141.316272
789	0.020209	3750	-0.064159	-141.380431
790	0.019969	3750	-0.070024	-141.450455
791	0.019731	3750	-0.085707	-141.536162
792	0.019495	3750	-0.069419	-141.605580
793	0.019261	3750	-0.063718	-141.669299
794	0.019028	3750	-0.072709	-141.742008
795	0.018796	3750	-0.067384	-141.809392
796	0.018567	3750	-0.065007	-141.874398
797	0.018339	3750	-0.067018	-141.941417
798	0.018113	3750	-0.075625	-142.017041
799	0.017889	3750	-0.060456	-142.077498
800	0.017666	3750	-0.065484	-142.142982
801	0.017445	3750	-0.079915	-142.222897
802	0.017225	3750	-0.075849	-142.298746
803	0.017007	3750	-0.076966	-142.375712
804	0.016791	3750	-0.074968	-142.450680
805	0.016577	3750	-0.070115	-142.520794
806	0.016364	3750	-0.079390	-142.600184
807	0.016153	3750	-0.087622	-142.687806
808	0.015943	3750	-0.076432	-142.764238
809	0.015736	3750	-0.077230	-142.841468
810	0.015529	3750	-0.088505	-142.929973
811	0.015325	3750	-0.068426	-142.998399
812	0.015122	3750	-0.083885	-143.082285
813	0.014920	3750	-0.092254	-143.174538
814	0.014721	3750	-0.086950	-143.261488
815	0.014523	3750	-0.096787	-143.358275
816	0.014326	3750	-0.087462	-143.445737
817	0.014131	3750	-0.087304	-143.533041
818	0.013938	3750	-0.088555	-143.621595
819	0.013746	3750	-0.074589	-143.696184
820	0.013556	3750	-0.101620	-143.797804
821	0.013367	3750	-0.095397	-143.893201
822	0.013181	3750	-0.094996	-143.988197
823	0.012995	3750	-0.137225	-144.125422
824	0.012811	3750	-0.101584	-144.227007
825	0.012629	3750	-0.111432	-144.338439
826	0.012448	3750	-0.098674	-144.437113
827	0.012269	3750	-0.111199	-144.548311
828	0.012092	3750	-0.099582	-144.647893
829	0.011916	3750	-0.109814	-144.757707
830	0.011741	3750	-0.098587	-144.856294
831	0.011568	3750	-0.110714	-144.967007
832	0.011397	3750	-0.095455	-145.062462
833	0.011227	3750	-0.103932	-145.166395
834	0.011059	3750	-0.116833	-145.283228
835	0.010892	3750	-0.117394	-145.400622
836	0.010727	3750	-0.087788	-145.488410
837	0.010563	3750	-0.119811	-145.608221
838	0.010401	3750	-0.113014	-145.721235
839	0.010240	3750	-0.096256	-145.817491
840	0.010081	3750	-0.125274	-145.942765
841	0.009923	3750	-0.117813	-146.060578
842	0.009767	3750	-0.108161	-146.168739
843	0.009612	3750	-0.130949	-146.299688
844	0.009459	3750	-0.111726	-146.411414
845	0.009307	3750	-0.131372	-146.542786
846	0.009156	3750	-0.121648	-146.664434
847	0.009008	3750	-0.109549	-146.773983
848	0.008860	3750	-0.104074	-146.878056
849	0.008714	3750	-0.121768	-146.999824
850	0.008570	3750	-0.118419	-147.118243
851	0.008427	3750	-0.123167	-147.241410
852	0.008285	3750	-0.105133	-147.346543
853	0.008145	3750	-0.117029	-147.463573
854	0.008006	3750	-0.123189	-147.586761
855	0.007869	3750	-0.121249	-147.708010
856	0.007733	3750	-0.123136	-147.831147
857	0.007598	3750	-0.121480	-147.952627
858	0.007465	3750	-0.114496	-148.067123
859	0.007334	3750	-0.119633	-148.186756
860	0.007203	3750	-0.113785	-148.300540
861	0.007075	3750	-0.115254	-148.415794
862	0.006947	3750	-0.111556	-148.527350
863	0.006821	3750	-0.113615	-148.640965
864	0.006696	3750	-0.115312	-148.756276
865	0.006573	3750	-0.110484	-148.866761
866	0.006451	3750	-0.104869	-148.971630
867	0.006330	3750	-0.110351	-149.081981
868	0.006211	3750	-0.111182	-149.193163
869	0.006093	3750	-0.095070	-149.288233
870	0.005977	3750	-0.109619	-149.397853
871	0.005862	3750	-0.104909	-149.502762
872	0.005748	3750	-0.096850	-149.599611
873	0.005635	3750	-0.104781	-149.704393
874	0.005524	3750	-0.101727	-149.806119
875	0.005414	3750	-0.103797	-149.909917
876	0.005306	3750	-0.101445	-150.011361
877	0.005199	3750	-0.104494	-150.115855
878	0.005093	3750	-0.098943	-150.214798
879	0.004988	3750	-0.099996	-150.314795
880	0.004885	3750	-0.098922	-150.413717
881	0.004783	3750	-0.097108	-150.510824
882	0.004682	3750	-0.097646	-150.608470
883	0.004583	3750	-0.094684	-150.703154
884	0.004485	3750	-0.094605	-150.797759
885	0.004388	3750	-0.094484	-150.892243
886	0.004292	3750	-0.093864	-150.986107
887	0.004198	3750	-0.090957	-151.077065
888	0.004105	3750	-0.091473	-151.168538
889	0.004013	3750	-0.087428	-151.255965
890	0.003923	3750	-0.087082	-151.343047
891	0.003833	3750	-0.083208	-151.426255
892	0.003745	3750	-0.087500	-151.513755
893	0.003658	3750	-0.084839	-151.598594
894	0.003573	3750	-0.082661	-151.681255
895	0.003488	3750	-0.082833	-151.764088
896	0.003405	3750	-0.082998	-151.847086
897	0.003323	3750	-0.080852	-151.927937
898	0.003242	3750	-0.080080	-152.008017
899	0.003162	3750	-0.078498	-152.086515
900	0.003084	3750	-0.077828	-152.164344
901	0.003007	3750	-0.077560	-152.241903
902	0.002930	3750	-0.075979	-152.317882
903	0.002855	3750	-0.074663	-152.392546
904	0.002782	3750	-0.072694	-152.465240
905	0.002709	3750	-0.072803	-152.538043
906	0.002638	3750	-0.071583	-152.609627
907	0.002567	3750	-0.068684	-152.678311
908	0.002498	3750	-0.069101	-152.747412
909	0.002430	3750	-0.068239	-152.815651
910	0.002363	3750	-0.066309	-152.881960
911	0.002297	3750	-0.065540	-152.947500
912	0.002233	3750	-0.064757	-153.012257
913	0.002169	3750	-0.063631	-153.075888
914	0.002106	3750	-0.061647	-153.137535
915	0.002045	3750	-0.062097	-153.199631
916	0.001985	3750	-0.060354	-153.259985
917	0.001925	3750	-0.059950	-153.319934
918	0.001867	3750	-0.058824	-153.378758
919	0.001810	3750	-0.057102	-153.435860
920	0.001754	3750	-0.056284	-153.492145
921	0.001699	3750	-0.054937	-153.547082
922	0.001645	3750	-0.054379	-153.601461
923	0.001592	3750	-0.053899	-153.655360
924	0.001540	3750	-0.052419	-153.707779
925	0.001490	3750	-0.051576	-153.759355
926	0.001440	3750	-0.049928	-153.809283
927	0.001391	3750	-0.049077	-153.858360
928	0.001343	3750	-0.048039	-153.906399
929	0.001296	3750	-0.047257	-153.953657
930	0.001251	3750	-0.045529	-153.999186
931	0.001206	3750	-0.044490	-154.043676
932	0.001162	3750	-0.045009	-154.088685
933	0.001119	3750	-0.043352	-154.132037
934	0.001077	3750	-0.042464	-154.174501
935	0.001036	3750	-0.041326	-154.215827
936	0.000996	3750	-0.039868	-154.255695
937	0.000957	3750	-0.039802	-154.295497
938	0.000919	3750	-0.038866	-154.334363
939	0.000882	3750	-0.038274	-154.372637
940	0.000846	3750	-0.037257	-154.409893
941	0.000810	3750	-0.036027	-154.445920
942	0.000776	3750	-0.035197	-154.481117
943	0.000742	3750	-0.034190	-154.515307
944	0.000709	3750	-0.033535	-154.548842
945	0.000678	3750	-0.033026	-154.581868
946	0.000647	3750	-0.031424	-154.613292
947	0.000617	3750	-0.030763	-154.644055
948	0.000587	3750	-0.029936	-154.673992
949	0.000559	3750	-0.029061	-154.703052
950	0.000531	3750	-0.028366	-154.731418
951	0.000505	3750	-0.027189	-154.758607
952	0.000479	3750	-0.026405	-154.785012
953	0.000454	3750	-0.025671	-154.810683
954	0.000430	3750	-0.024602	-154.835285
955	0.000406	3750	-0.023755	-154.859040
956	0.000383	3750	-0.023202	-154.882242
957	0.000362	3750	-0.022543	-154.904785
958	0.000340	3750	-0.021767	-154.926552
959	0.000320	3750	-0.020882	-154.947434
960	0.000300	3750	-0.020128	-154.967561
961	0.000281	3750	-0.019202	-154.986764
962	0.000263	3750	-0.018712	-155.005476
963	0.000246	3750	-0.017830	-155.023306
964	0.000229	3750	-0.017181	-155.040486
965	0.000213	3750	-0.016319	-155.056806
966	0.000198	3750	-0.015802	-155.072608
967	0.000183	3750	-0.015210	-155.087817
968	0.000169	3750	-0.014288	-155.102106
969	0.000156	3750	-0.013843	-155.115948
970	0.000143	3750	-0.013069	-155.129018
971	0.000131	3750	-0.012340	-155.141357
972	0.000120	3750	-0.011788	-155.153145
973	0.000109	3750	-0.010877	-155.164022
974	0.000099	3750	-0.010550	-155.174572
975	0.000089	3750	-0.009844	-155.184416
976	0.000080	3750	-0.009320	-155.193736
977	0.000072	3750	-0.008681	-155.202417
978	0.000064	3750	-0.008111	-155.210528
979	0.000057	3750	-0.007458	-155.217987
980	0.000050	3750	-0.007011	-155.224998
981	0.000043	3750	-0.006462	-155.231460
982	0.000038	3750	-0.005997	-155.237457
983	0.000032	3750	-0.005440	-155.242896
984	0.000028	3750	-0.004964	-155.247861
985	0.000023	3750	-0.004483	-155.252343
986	0.000019	3750	-0.004083	-155.256427
987	0.000016	3750	-0.003559	-155.259986
988	0.000013	3750	-0.003175	-155.263161
989	0.000010	3750	-0.002765	-155.265926
990	0.000008	3750	-0.002383	-155.268309
991	0.000006	3750	-0.002000	-155.270309
992	0.000004	3750	-0.001663	-155.271971
993	0.000003	3750	-0.001351	-155.273322
994	0.000002	3750	-0.001051	-155.274373
995	0.000001	3750	-0.000800	-155.275173
996	0.000000	3750	-0.000537	-155.275710
997	0.000000	3750	-0.000323	-155.276033
998	0.000000	3750	-0.000151	-155.276183
999	0.000000	3750	-0.000032	-155.276216
Log marginal likelihood:	-155.276216
