Steppingstone sampler:
        No Stones:                  1000
        Start It:                   11000001
        It Per Stone:               5000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
627	0.084403	3750	-0.092442	-92.005935
628	0.083837	3750	-0.090316	-92.096250
629	0.083273	3750	-0.091245	-92.187496
630	0.082712	3750	-0.087709	-92.275205
631	0.082152	3750	-0.092607	-92.367812
632	0.081595	3750	-0.098003	-92.465815
633	0.081041	3750	-0.081542	-92.547357
634	0.080488	3750	-0.098659	-92.646016
635	0.079938	3750	-0.080388	-92.726404
636	0.079390	3750	-0.089499	-92.815903
637	0.078845	3750	-0.086372	-92.902276
638	0.078301	3750	-0.083603	-92.985879
639	0.077760	3750	-0.083600	-93.069479
640	0.077221	3750	-0.091998	-93.161477
641	0.076684	3750	-0.084625	-93.246102
642	0.076150	3750	-0.078298	-93.324400
643	0.075618	3750	-0.083281	-93.407681
644	0.075088	3750	-0.090503	-93.498184
645	0.074560	3750	-0.095313	-93.593497
646	0.074035	3750	-0.086123	-93.679620
647	0.073512	3750	-0.085580	-93.765200
648	0.072991	3750	-0.097430	-93.862630
649	0.072472	3750	-0.085317	-93.947947
650	0.071955	3750	-0.081213	-94.029160
651	0.071441	3750	-0.088770	-94.117930
652	0.070929	3750	-0.084011	-94.201941
653	0.070419	3750	-0.079478	-94.281418
654	0.069911	3750	-0.079279	-94.360698
655	0.069406	3750	-0.084371	-94.445069
656	0.068903	3750	-0.083970	-94.529039
657	0.068401	3750	-0.080454	-94.609493
658	0.067903	3750	-0.082452	-94.691945
659	0.067406	3750	-0.087358	-94.779303
660	0.066911	3750	-0.082401	-94.861704
661	0.066419	3750	-0.078689	-94.940393
662	0.065929	3750	-0.085876	-95.026269
663	0.065441	3750	-0.083216	-95.109485
664	0.064955	3750	-0.088845	-95.198329
665	0.064471	3750	-0.079884	-95.278213
666	0.063990	3750	-0.087697	-95.365910
667	0.063510	3750	-0.081169	-95.447079
668	0.063033	3750	-0.090815	-95.537894
669	0.062558	3750	-0.077441	-95.615335
670	0.062085	3750	-0.076251	-95.691586
671	0.061615	3750	-0.084789	-95.776375
672	0.061146	3750	-0.075875	-95.852251
673	0.060680	3750	-0.080591	-95.932842
674	0.060216	3750	-0.083143	-96.015985
675	0.059753	3750	-0.081369	-96.097353
676	0.059293	3750	-0.076671	-96.174025
677	0.058836	3750	-0.071822	-96.245847
678	0.058380	3750	-0.084207	-96.330054
679	0.057926	3750	-0.085659	-96.415713
680	0.057475	3750	-0.082060	-96.497773
681	0.057025	3750	-0.084576	-96.582349
682	0.056578	3750	-0.072263	-96.654612
683	0.056133	3750	-0.079990	-96.734602
684	0.055690	3750	-0.080068	-96.814670
685	0.055249	3750	-0.087614	-96.902284
686	0.054810	3750	-0.077029	-96.979314
687	0.054373	3750	-0.079461	-97.058775
688	0.053939	3750	-0.077954	-97.136728
689	0.053506	3750	-0.079758	-97.216486
690	0.053076	3750	-0.074498	-97.290984
691	0.052647	3750	-0.073390	-97.364374
692	0.052221	3750	-0.078350	-97.442724
693	0.051797	3750	-0.076758	-97.519482
694	0.051375	3750	-0.081477	-97.600959
695	0.050955	3750	-0.076766	-97.677724
696	0.050537	3750	-0.085896	-97.763620
697	0.050121	3750	-0.087296	-97.850917
698	0.049707	3750	-0.080578	-97.931495
699	0.049295	3750	-0.066608	-97.998103
700	0.048885	3750	-0.071935	-98.070038
701	0.048478	3750	-0.073264	-98.143302
702	0.048072	3750	-0.071338	-98.214640
703	0.047668	3750	-0.076749	-98.291389
704	0.047267	3750	-0.077680	-98.369069
705	0.046867	3750	-0.070760	-98.439829
706	0.046470	3750	-0.070347	-98.510175
707	0.046074	3750	-0.073806	-98.583981
708	0.045681	3750	-0.073331	-98.657312
709	0.045289	3750	-0.076942	-98.734254
710	0.044900	3750	-0.076963	-98.811217
711	0.044512	3750	-0.071473	-98.882690
712	0.044127	3750	-0.065057	-98.947747
713	0.043744	3750	-0.074309	-99.022056
714	0.043362	3750	-0.074084	-99.096141
715	0.042983	3750	-0.073022	-99.169163
716	0.042606	3750	-0.074551	-99.243714
717	0.042230	3750	-0.073492	-99.317206
718	0.041857	3750	-0.065247	-99.382454
719	0.041485	3750	-0.068712	-99.451166
720	0.041116	3750	-0.073233	-99.524399
721	0.040749	3750	-0.069482	-99.593881
722	0.040383	3750	-0.061688	-99.655569
723	0.040020	3750	-0.074201	-99.729770
724	0.039658	3750	-0.076525	-99.806296
725	0.039299	3750	-0.075029	-99.881325
726	0.038941	3750	-0.068649	-99.949973
727	0.038585	3750	-0.077777	-100.027751
728	0.038232	3750	-0.067270	-100.095021
729	0.037880	3750	-0.075866	-100.170886
730	0.037530	3750	-0.061851	-100.232738
731	0.037182	3750	-0.070446	-100.303184
732	0.036836	3750	-0.067948	-100.371132
733	0.036493	3750	-0.066194	-100.437326
734	0.036151	3750	-0.070935	-100.508261
735	0.035810	3750	-0.067056	-100.575317
736	0.035472	3750	-0.072105	-100.647422
737	0.035136	3750	-0.070974	-100.718396
738	0.034802	3750	-0.066320	-100.784716
739	0.034469	3750	-0.076998	-100.861714
740	0.034139	3750	-0.079156	-100.940870
741	0.033810	3750	-0.068989	-101.009859
742	0.033484	3750	-0.064926	-101.074786
743	0.033159	3750	-0.067672	-101.142457
744	0.032836	3750	-0.068448	-101.210905
745	0.032515	3750	-0.064027	-101.274932
746	0.032196	3750	-0.066206	-101.341138
747	0.031879	3750	-0.067763	-101.408901
748	0.031563	3750	-0.072483	-101.481384
749	0.031250	3750	-0.064875	-101.546259
750	0.030938	3750	-0.076113	-101.622372
751	0.030629	3750	-0.067223	-101.689595
752	0.030321	3750	-0.065310	-101.754905
753	0.030015	3750	-0.069782	-101.824687
754	0.029711	3750	-0.072201	-101.896888
755	0.029409	3750	-0.062939	-101.959827
756	0.029108	3750	-0.062202	-102.022029
757	0.028810	3750	-0.079335	-102.101364
758	0.028513	3750	-0.060750	-102.162113
759	0.028218	3750	-0.080732	-102.242845
760	0.027925	3750	-0.061798	-102.304644
761	0.027634	3750	-0.063739	-102.368383
762	0.027345	3750	-0.072554	-102.440937
763	0.027057	3750	-0.065544	-102.506481
764	0.026771	3750	-0.071554	-102.578035
765	0.026487	3750	-0.058963	-102.636998
766	0.026205	3750	-0.070609	-102.707607
767	0.025925	3750	-0.063422	-102.771029
768	0.025647	3750	-0.073440	-102.844470
769	0.025370	3750	-0.061918	-102.906387
770	0.025095	3750	-0.067188	-102.973575
771	0.024822	3750	-0.063750	-103.037325
772	0.024551	3750	-0.078352	-103.115677
773	0.024281	3750	-0.067932	-103.183609
774	0.024014	3750	-0.065220	-103.248829
775	0.023748	3750	-0.074713	-103.323542
776	0.023483	3750	-0.065423	-103.388965
777	0.023221	3750	-0.065780	-103.454745
778	0.022960	3750	-0.073139	-103.527884
779	0.022702	3750	-0.075311	-103.603195
780	0.022445	3750	-0.067439	-103.670634
781	0.022189	3750	-0.066909	-103.737543
782	0.021936	3750	-0.074990	-103.812533
783	0.021684	3750	-0.068828	-103.881362
784	0.021434	3750	-0.072168	-103.953530
785	0.021185	3750	-0.066505	-104.020035
786	0.020939	3750	-0.060470	-104.080504
787	0.020694	3750	-0.080601	-104.161105
788	0.020451	3750	-0.056228	-104.217333
789	0.020209	3750	-0.073122	-104.290454
790	0.019969	3750	-0.072009	-104.362464
791	0.019731	3750	-0.067935	-104.430399
792	0.019495	3750	-0.064069	-104.494468
793	0.019261	3750	-0.065609	-104.560077
794	0.019028	3750	-0.069509	-104.629586
795	0.018796	3750	-0.070991	-104.700577
796	0.018567	3750	-0.081607	-104.782184
797	0.018339	3750	-0.070404	-104.852588
798	0.018113	3750	-0.178785	-105.031373
799	0.017889	3750	-0.196160	-105.227533
800	0.017666	3750	-0.116625	-105.344158
801	0.017445	3750	-0.085830	-105.429987
802	0.017225	3750	-0.070738	-105.500725
803	0.017007	3750	-0.074495	-105.575221
804	0.016791	3750	-0.063517	-105.638738
805	0.016577	3750	-0.078034	-105.716772
806	0.016364	3750	-0.100292	-105.817064
807	0.016153	3750	-0.084505	-105.901569
808	0.015943	3750	-0.061028	-105.962596
809	0.015736	3750	-0.096858	-106.059454
810	0.015529	3750	-0.089246	-106.148700
811	0.015325	3750	-0.098855	-106.247555
812	0.015122	3750	-0.077485	-106.325040
813	0.014920	3750	-0.074536	-106.399576
814	0.014721	3750	-0.072882	-106.472458
815	0.014523	3750	-0.078598	-106.551056
816	0.014326	3750	-0.125748	-106.676804
817	0.014131	3750	-0.068210	-106.745014
818	0.013938	3750	-0.135266	-106.880279
819	0.013746	3750	-0.108634	-106.988913
820	0.013556	3750	-0.091295	-107.080208
821	0.013367	3750	-0.102435	-107.182643
822	0.013181	3750	-0.094795	-107.277439
823	0.012995	3750	-0.128015	-107.405454
824	0.012811	3750	-0.084987	-107.490440
825	0.012629	3750	-0.180036	-107.670476
826	0.012448	3750	-0.168311	-107.838787
827	0.012269	3750	-0.095070	-107.933857
828	0.012092	3750	-0.100339	-108.034196
829	0.011916	3750	-0.145950	-108.180146
830	0.011741	3750	-0.172053	-108.352199
831	0.011568	3750	-0.089316	-108.441515
832	0.011397	3750	-0.114217	-108.555732
833	0.011227	3750	-0.103801	-108.659533
834	0.011059	3750	-0.108779	-108.768312
835	0.010892	3750	-0.133266	-108.901579
836	0.010727	3750	-0.080967	-108.982545
837	0.010563	3750	-0.118353	-109.100898
838	0.010401	3750	-0.135807	-109.236705
839	0.010240	3750	-0.117720	-109.354425
840	0.010081	3750	-0.087797	-109.442222
841	0.009923	3750	-0.114398	-109.556620
842	0.009767	3750	-0.116948	-109.673568
843	0.009612	3750	-0.090188	-109.763756
844	0.009459	3750	-0.126458	-109.890214
845	0.009307	3750	-0.172745	-110.062959
846	0.009156	3750	-0.117131	-110.180090
847	0.009008	3750	-0.117790	-110.297880
848	0.008860	3750	-0.130546	-110.428425
849	0.008714	3750	-0.124320	-110.552745
850	0.008570	3750	-0.098172	-110.650918
851	0.008427	3750	-0.173395	-110.824313
852	0.008285	3750	-0.160392	-110.984706
853	0.008145	3750	-0.121676	-111.106381
854	0.008006	3750	-0.105403	-111.211784
855	0.007869	3750	-0.134008	-111.345792
856	0.007733	3750	-0.129673	-111.475465
857	0.007598	3750	-0.132108	-111.607573
858	0.007465	3750	-0.148942	-111.756515
859	0.007334	3750	-0.147757	-111.904272
860	0.007203	3750	-0.122403	-112.026675
861	0.007075	3750	-0.131095	-112.157771
862	0.006947	3750	-0.150085	-112.307856
863	0.006821	3750	-0.119068	-112.426924
864	0.006696	3750	-0.104455	-112.531379
865	0.006573	3750	-0.124962	-112.656341
866	0.006451	3750	-0.114961	-112.771302
867	0.006330	3750	-0.101551	-112.872853
868	0.006211	3750	-0.116005	-112.988858
869	0.006093	3750	-0.109440	-113.098298
870	0.005977	3750	-0.112657	-113.210955
871	0.005862	3750	-0.111989	-113.322945
872	0.005748	3750	-0.107127	-113.430072
873	0.005635	3750	-0.114158	-113.544230
874	0.005524	3750	-0.106493	-113.650723
875	0.005414	3750	-0.116145	-113.766867
876	0.005306	3750	-0.107570	-113.874437
877	0.005199	3750	-0.108330	-113.982767
878	0.005093	3750	-0.105698	-114.088465
879	0.004988	3750	-0.106728	-114.195193
880	0.004885	3750	-0.105172	-114.300365
881	0.004783	3750	-0.103218	-114.403583
882	0.004682	3750	-0.101445	-114.505028
883	0.004583	3750	-0.103533	-114.608561
884	0.004485	3750	-0.112539	-114.721100
885	0.004388	3750	-0.097009	-114.818109
886	0.004292	3750	-0.097431	-114.915540
887	0.004198	3750	-0.106964	-115.022504
888	0.004105	3750	-0.100467	-115.122971
889	0.004013	3750	-0.094972	-115.217943
890	0.003923	3750	-0.092481	-115.310424
891	0.003833	3750	-0.094870	-115.405294
892	0.003745	3750	-0.094586	-115.499880
893	0.003658	3750	-0.089830	-115.589710
894	0.003573	3750	-0.085813	-115.675523
895	0.003488	3750	-0.085870	-115.761393
896	0.003405	3750	-0.085435	-115.846828
897	0.003323	3750	-0.082798	-115.929626
898	0.003242	3750	-0.087545	-116.017171
899	0.003162	3750	-0.086301	-116.103473
900	0.003084	3750	-0.085093	-116.188566
901	0.003007	3750	-0.080903	-116.269468
902	0.002930	3750	-0.081337	-116.350805
903	0.002855	3750	-0.077405	-116.428210
904	0.002782	3750	-0.079575	-116.507785
905	0.002709	3750	-0.076985	-116.584769
906	0.002638	3750	-0.073610	-116.658380
907	0.002567	3750	-0.075017	-116.733397
908	0.002498	3750	-0.069758	-116.803155
909	0.002430	3750	-0.074652	-116.877806
910	0.002363	3750	-0.073517	-116.951323
911	0.002297	3750	-0.066518	-117.017841
912	0.002233	3750	-0.068001	-117.085841
913	0.002169	3750	-0.068530	-117.154372
914	0.002106	3750	-0.066026	-117.220398
915	0.002045	3750	-0.065528	-117.285926
916	0.001985	3750	-0.064609	-117.350535
917	0.001925	3750	-0.064456	-117.414992
918	0.001867	3750	-0.060556	-117.475548
919	0.001810	3750	-0.062376	-117.537924
920	0.001754	3750	-0.062127	-117.600051
921	0.001699	3750	-0.056454	-117.656505
922	0.001645	3750	-0.059248	-117.715753
923	0.001592	3750	-0.055005	-117.770759
924	0.001540	3750	-0.056726	-117.827485
925	0.001490	3750	-0.055599	-117.883083
926	0.001440	3750	-0.050827	-117.933910
927	0.001391	3750	-0.054753	-117.988663
928	0.001343	3750	-0.052188	-118.040852
929	0.001296	3750	-0.051572	-118.092424
930	0.001251	3750	-0.049752	-118.142175
931	0.001206	3750	-0.047940	-118.190116
932	0.001162	3750	-0.045028	-118.235143
933	0.001119	3750	-0.048083	-118.283227
934	0.001077	3750	-0.045383	-118.328610
935	0.001036	3750	-0.043989	-118.372598
936	0.000996	3750	-0.044326	-118.416925
937	0.000957	3750	-0.043031	-118.459955
938	0.000919	3750	-0.045128	-118.505084
939	0.000882	3750	-0.048226	-118.553310
940	0.000846	3750	-0.039057	-118.592366
941	0.000810	3750	-0.038896	-118.631262
942	0.000776	3750	-0.038255	-118.669517
943	0.000742	3750	-0.038621	-118.708138
944	0.000709	3750	-0.035431	-118.743569
945	0.000678	3750	-0.034186	-118.777755
946	0.000647	3750	-0.035922	-118.813677
947	0.000617	3750	-0.031488	-118.845165
948	0.000587	3750	-0.033080	-118.878245
949	0.000559	3750	-0.033698	-118.911943
950	0.000531	3750	-0.028855	-118.940798
951	0.000505	3750	-0.028173	-118.968971
952	0.000479	3750	-0.027506	-118.996477
953	0.000454	3750	-0.027854	-119.024331
954	0.000430	3750	-0.026181	-119.050513
955	0.000406	3750	-0.026178	-119.076691
956	0.000383	3750	-0.024910	-119.101601
957	0.000362	3750	-0.024212	-119.125813
958	0.000340	3750	-0.024402	-119.150215
959	0.000320	3750	-0.023158	-119.173374
960	0.000300	3750	-0.022777	-119.196151
961	0.000281	3750	-0.022252	-119.218402
962	0.000263	3750	-0.020934	-119.239336
963	0.000246	3750	-0.019135	-119.258471
964	0.000229	3750	-0.018759	-119.277230
965	0.000213	3750	-0.017847	-119.295076
966	0.000198	3750	-0.018269	-119.313346
967	0.000183	3750	-0.016387	-119.329732
968	0.000169	3750	-0.015615	-119.345347
969	0.000156	3750	-0.014846	-119.360194
970	0.000143	3750	-0.013863	-119.374056
971	0.000131	3750	-0.013415	-119.387471
972	0.000120	3750	-0.014085	-119.401556
973	0.000109	3750	-0.012183	-119.413739
974	0.000099	3750	-0.011274	-119.425014
975	0.000089	3750	-0.010510	-119.435524
976	0.000080	3750	-0.010858	-119.446382
977	0.000072	3750	-0.010367	-119.456749
978	0.000064	3750	-0.008463	-119.465212
979	0.000057	3750	-0.008509	-119.473721
980	0.000050	3750	-0.008212	-119.481933
981	0.000043	3750	-0.007265	-119.489198
982	0.000038	3750	-0.006357	-119.495555
983	0.000032	3750	-0.005905	-119.501461
984	0.000028	3750	-0.005257	-119.506717
985	0.000023	3750	-0.004717	-119.511435
986	0.000019	3750	-0.004417	-119.515852
987	0.000016	3750	-0.003745	-119.519597
988	0.000013	3750	-0.003516	-119.523113
989	0.000010	3750	-0.003101	-119.526215
990	0.000008	3750	-0.002584	-119.528799
991	0.000006	3750	-0.002235	-119.531035
992	0.000004	3750	-0.001756	-119.532791
993	0.000003	3750	-0.001386	-119.534176
994	0.000002	3750	-0.001151	-119.535327
995	0.000001	3750	-0.000836	-119.536163
996	0.000000	3750	-0.000553	-119.536716
997	0.000000	3750	-0.000351	-119.537068
998	0.000000	3750	-0.000159	-119.537227
999	0.000000	3750	-0.000035	-119.537262
Log marginal likelihood:	-119.537262
